date,BEV_Registrations,Total_Vehicle_Registrations,BEV_Share,Charging_Infrastructure,RHDI_per_head,CPI,Petrol_Price,PiCG_Amount_GBP,GT_Index,BEV_Registrations_lag_1,BEV_Registrations_lag_3,BEV_Registrations_lag_6,BEV_Registrations_lag_12,BEV_Share_lag_1,BEV_Share_lag_3,BEV_Share_lag_6,BEV_Share_lag_12,Charging_Infrastructure_lag_1,Charging_Infrastructure_lag_3,Charging_Infrastructure_lag_6,Charging_Infrastructure_lag_12,RHDI_per_head_lag_1,RHDI_per_head_lag_3,RHDI_per_head_lag_6,RHDI_per_head_lag_12,Petrol_Price_lag_1,Petrol_Price_lag_3,Petrol_Price_lag_6,Petrol_Price_lag_12,GT_Index_lag_1,GT_Index_lag_3,GT_Index_lag_6,GT_Index_lag_12,BEV_Share_rolling_mean_3,BEV_Share_rolling_std_3,BEV_Share_rolling_mean_6,BEV_Share_rolling_std_6,BEV_Share_rolling_mean_12,BEV_Share_rolling_std_12,Petrol_Price_rolling_mean_3,Petrol_Price_rolling_std_3,Petrol_Price_rolling_mean_6,Petrol_Price_rolling_std_6,Petrol_Price_rolling_mean_12,Petrol_Price_rolling_std_12,GT_Index_rolling_mean_3,GT_Index_rolling_std_3,GT_Index_rolling_mean_6,GT_Index_rolling_std_6,GT_Index_rolling_mean_12,GT_Index_rolling_std_12,FuelPrice_x_Policy,Interest_x_Income
30-06-2022,38300,244200,0.156838657,31992,5664,121.8,183.82,0,5.605727482,27600,55200,52500,30400,0.121532365,0.158986175,0.248344371,0.105555556,31425,30269,28348,24357,5688,5736,5765,5952,165.84,160.23,145.8,129.75,3.487664108,6.130141036,2.322792286,2.655815585,0.128123373,0.026052759,0.139015662,0.025666816,0.146179902,0.043074838,170.4866667,11.7223604,160.7183333,13.99787329,149.7275,15.36531343,4.538733006,1.059121491,4.690757734,0.993450273,4.183027378,1.069009202,0,19837.83344
31-07-2022,23000,215600,0.106679035,32867,5668.3333,122.5,189.42,0,4.252746202,38300,23500,26600,19800,0.156838657,0.105999098,0.121906508,0.087765957,31992,30838,29013,24880,5664,5712,5755.3333,5929,183.82,161.8,145.05,132.71,5.605727482,4.522807428,4.381631676,3.154046301,0.128350019,0.025765427,0.13647775,0.028313303,0.147755991,0.041041198,179.6933333,12.31974567,168.1133333,15.683591,154.4533333,18.12812648,4.448712597,1.072543815,4.669276822,1.002820406,4.274585704,1.01873589,0,31750.84046
31-08-2022,23600,172300,0.1369704,33752,5672.6667,123.1,175.17,0,3.389306436,23000,27600,27300,17900,0.106679035,0.121532365,0.168831169,0.105232216,32867,31425,29609,25404,5668.3333,5688,5745.6667,5906,189.42,165.84,147.57,134.6,4.252746202,3.487664108,4.016574675,3.266780001,0.133496031,0.025259658,0.131167622,0.023632731,0.15040084,0.03902481,182.8033333,7.179194477,172.7133333,12.0886983,157.8341667,17.87019787,4.415926707,1.117184618,4.564732115,1.111302871,4.28479624,1.00827697,0,24105.98291
30-09-2022,54700,329500,0.166009105,34608,5677,123.8,166.5,0,2.817232299,23600,38300,55200,47700,0.1369704,0.156838657,0.158986175,0.149858624,33752,31992,30269,25910,5672.6667,5664,5736,5883,175.17,183.82,160.23,134.89,3.389306436,5.605727482,6.130141036,3.915637943,0.136552847,0.029667239,0.13233811,0.025394356,0.151746714,0.039282059,177.03,11.57265311,173.7583333,11.01728536,160.4683333,16.4542881,3.486428312,0.722668344,4.012580659,0.994886274,4.193262436,1.091278307,0,19226.40575
31-10-2022,34200,237600,0.143939394,35546,5713,126.2,163.61,0,2.442606791,54700,23000,23500,30800,0.166009105,0.106679035,0.105999098,0.147086915,34608,32867,30838,26725,5677,5668.3333,5712,5843.6667,166.5,189.42,161.8,138.64,2.817232299,4.252746202,4.522807428,4.953192059,0.148972966,0.015159625,0.138661493,0.022024086,0.15148442,0.039326485,168.4266667,6.016014738,174.06,10.64277971,162.5491667,14.95330639,2.883048509,0.476769215,3.665880553,1.134219934,3.984046997,1.17015231,0,15993.42776
30-11-2022,49500,246400,0.200892857,36454,5749,126.7,163.61,0,2.000441443,34200,23600,27600,39900,0.143939394,0.1369704,0.121532365,0.181776765,35546,33752,31425,27524,5713,5672.6667,5688,5804.3333,163.61,175.17,165.84,145.78,2.442606791,3.389306436,3.487664108,4.439333545,0.170280452,0.028715981,0.151888241,0.031480013,0.153077428,0.041015974,164.5733333,1.668542278,173.6883333,11.0195198,164.035,13.99039638,2.420093511,0.408860565,3.418010109,1.327069108,3.780805989,1.289592712,0,13954.6126
31-12-2022,74600,230800,0.32322357,37394,5785,127.2,155.29,0,1.922537855,49500,54700,38300,52500,0.200892857,0.166009105,0.156838657,0.248344371,36454,34608,31992,28348,5749,5677,5664,5765,163.61,166.5,183.82,145.8,2.000441443,2.817232299,5.605727482,2.322792286,0.222685274,0.091607238,0.17961906,0.077035387,0.159317361,0.058707356,160.8366667,4.80355424,168.9333333,11.89400633,164.8258333,13.10620218,2.12186203,0.280490898,2.804145171,0.89385805,3.747451453,1.335104667,0,11500.53786
31-01-2023,30000,234100,0.128150363,38333,5765.6667,126.4,149.21,0,3.013424048,74600,34200,23000,26600,0.32322357,0.143939394,0.106679035,0.121906508,37394,35546,32867,29013,5785,5713,5668.3333,5755.3333,155.29,163.61,189.42,145.05,1.922537855,2.442606791,4.252746202,4.381631676,0.217422263,0.098581464,0.183197615,0.073381466,0.159837682,0.058372356,156.0366667,7.22897872,162.2316667,9.024070959,165.1725,12.58002177,2.312134449,0.608582425,2.597591479,0.580392488,3.63343415,1.334444437,0,11121.88149
28-02-2023,28200,177200,0.159142212,39181,5746.3333,127.9,147.93,0,2.232766305,30000,49500,23600,27300,0.128150363,0.200892857,0.1369704,0.168831169,38333,36454,33752,29609,5765.6667,5749,5672.6667,5745.6667,149.21,163.61,175.17,147.57,3.013424048,2.000441443,3.389306436,4.016574675,0.203505382,0.104830612,0.186892917,0.071111143,0.159030269,0.058303617,150.81,3.932225833,157.6916667,8.007957084,165.2025,12.53457554,2.389576069,0.56209443,2.40483479,0.439916172,3.484783453,1.386233317,0,17374.39869
31-03-2023,62600,391700,0.159816186,40120,5727,128.9,146.73,0,2.192685328,28200,74600,54700,55200,0.159142212,0.32322357,0.166009105,0.158986175,39181,37394,34608,30269,5746.3333,5785,5677,5736,147.93,155.29,166.5,160.23,2.232766305,1.922537855,2.817232299,6.130141036,0.149036254,0.018090851,0.185860764,0.071518665,0.159099437,0.058304052,147.9566667,1.240215035,154.3966667,7.720960217,164.0775,13.58338365,2.479625227,0.462717524,2.300743628,0.394349353,3.156662144,1.148821871,0,12830.21937
30-04-2023,35600,235400,0.151231946,41383,5750.6667,130.4,145.83,0,2.154827702,62600,30000,34200,23500,0.159816186,0.128150363,0.143939394,0.105999098,40120,38333,35546,30838,5727,5765.6667,5713,5712,146.73,149.21,163.61,161.8,2.192685328,3.013424048,2.442606791,4.522807428,0.156730115,0.004773464,0.187076189,0.070721266,0.162868841,0.055974619,146.83,1.053565375,151.4333333,6.839303083,162.7466667,14.57308312,2.193426445,0.038974587,2.252780447,0.391131834,2.9593305,1.094936718,0,12557.50888
31-05-2023,41100,248200,0.165592264,42702,5774.3333,131.3,144.45,0,1.833951971,35600,28200,49500,27600,0.151231946,0.159142212,0.200892857,0.121532365,41383,39181,36454,31425,5750.6667,5746.3333,5749,5688,145.83,147.93,163.61,165.84,2.154827702,2.232766305,2.000441443,3.487664108,0.158880132,0.007225776,0.181192757,0.07081025,0.166540499,0.054440691,145.67,1.148390178,148.24,3.826010978,160.9641667,15.44254422,2.060488334,0.197097292,2.225032202,0.417622578,2.821521155,1.126022527,0,12391.69591
30-06-2023,49200,280800,0.175213675,43977,5798,131.5,143,0,1.95352818,41100,62600,74600,38300,0.165592264,0.159816186,0.32322357,0.156838657,42702,40120,37394,31992,5774.3333,5727,5785,5664,144.45,146.73,155.29,183.82,1.833951971,2.192685328,1.922537855,5.605727482,0.164012628,0.012068648,0.156524441,0.016014369,0.168071751,0.054401403,144.4266667,1.41514428,146.1916667,2.27036928,157.5625,14.41167464,1.980769284,0.162163087,2.230197256,0.413302462,2.517171213,0.728463783,0,10589.84994
31-07-2023,38600,247700,0.15583367,45716,5792.6667,130.9,143.23,0,2.529651379,49200,35600,30000,23000,0.175213675,0.151231946,0.128150363,0.106679035,43977,41383,38333,32867,5798,5750.6667,5765.6667,5668.3333,143,145.83,149.21,189.42,1.95352818,2.154827702,3.013424048,4.252746202,0.165546536,0.009690084,0.161138325,0.008366138,0.17216797,0.051109504,143.56,0.779294553,145.195,1.973522232,153.7133333,10.86021625,2.10571051,0.371979855,2.149568478,0.241378205,2.373579978,0.484089419,0,11326.55639
31-08-2023,36400,189700,0.191881919,47468,5787.3333,131.3,148.52,0,2.352479611,38600,41100,28200,23600,0.15583367,0.165592264,0.159142212,0.1369704,45716,42702,39181,33752,5792.6667,5774.3333,5746.3333,5672.6667,143.23,144.45,147.93,175.17,2.529651379,1.833951971,2.232766305,3.389306436,0.174309755,0.018041116,0.166594943,0.014916416,0.17674393,0.050120304,144.9166667,3.122696484,145.2933333,2.144356935,151.4925,8.553490648,2.278553057,0.295090387,2.169520695,0.25423599,2.287177743,0.363934192,0,14653.42731
30-09-2023,61600,377500,0.163178808,49163,5782,132,153.57,0,2.34046914,36400,49200,62600,54700,0.191881919,0.175213675,0.159816186,0.166009105,47468,43977,40120,34608,5787.3333,5798,5727,5677,148.52,143,146.73,166.5,2.352479611,1.95352818,2.192685328,2.817232299,0.170298132,0.019049479,0.16715538,0.014671954,0.176508072,0.050182034,148.44,5.170464196,146.4333333,4.040617115,150.415,7.198125387,2.407533377,0.105927653,2.194151331,0.263903943,2.24744748,0.324719357,0,13614.58359
31-10-2023,39200,257900,0.151996898,50673,5793,132,155.13,0,1.861020109,61600,38600,35600,34200,0.163178808,0.15583367,0.151231946,0.143939394,49163,45716,41383,35546,5782,5792.6667,5750.6667,5713,153.57,143.23,145.83,163.61,2.34046914,2.529651379,2.154827702,2.442606791,0.169019208,0.020573926,0.167282872,0.014508325,0.177179531,0.049758755,152.4066667,3.455145921,147.9833333,5.338275627,149.7083333,6.120559739,2.184656287,0.280341478,2.145183398,0.297748004,2.198981923,0.336144085,0,13532.59257
30-11-2023,39400,261300,0.150784539,52127,5804,131.7,151.02,0,1.538552232,39200,36400,41100,49500,0.151996898,0.191881919,0.165592264,0.200892857,50673,47468,42702,36454,5793,5787.3333,5774.3333,5749,155.13,148.52,144.45,163.61,1.861020109,2.352479611,1.833951971,2.000441443,0.155320082,0.006832799,0.164814918,0.016032776,0.173003837,0.049690321,153.24,2.074777096,149.0783333,5.13865125,148.6591667,4.341437672,1.91334716,0.40351118,2.095950109,0.374128918,2.160491155,0.383985308,0,10780.88949
31-12-2023,46700,244400,0.191080196,53629,5815,132.2,142.84,0,1.590633457,39400,61600,49200,74600,0.150784539,0.163178808,0.175213675,0.32322357,52127,49163,43977,37394,5804,5782,5798,5785,151.02,153.57,143,155.29,1.538552232,2.34046914,1.95352818,1.922537855,0.164620544,0.022922747,0.167459338,0.019105091,0.16199189,0.017750899,149.6633333,6.25631148,149.0516667,5.176776668,147.6216667,4.093306806,1.663401932,0.173112164,2.035467655,0.427311219,2.132832455,0.413502541,0,8929.757153
31-01-2024,35200,246900,0.142567841,55653,5836.3333,131.5,139.86,0,2.193896088,46700,39200,38600,30000,0.191080196,0.151996898,0.15583367,0.128150363,53629,50673,45716,38333,5815,5793,5792.6667,5765.6667,142.84,155.13,143.23,149.21,1.590633457,1.861020109,2.529651379,3.013424048,0.161477525,0.025963766,0.165248367,0.02135473,0.163193346,0.015611072,144.5733333,5.778385011,148.49,6.044786183,146.8425,4.619545678,1.774360592,0.364260398,1.979508439,0.367441914,2.064538459,0.309419727,0,9249.533552
29-02-2024,31800,189300,0.167987322,57563,5857.6667,132.3,142.16,0,1.938287798,35200,39400,36400,28200,0.142567841,0.150784539,0.191881919,0.159142212,55653,52127,47468,39181,5836.3333,5804,5787.3333,5746.3333,139.86,151.02,148.52,147.93,2.193896088,1.538552232,2.352479611,2.232766305,0.167211786,0.024265474,0.161265934,0.017222774,0.163930439,0.01561122,141.62,1.561665777,147.43,6.573029743,146.3616667,4.793091303,1.907605781,0.302799422,1.910476471,0.319082112,2.039998583,0.306528717,0,12804.3088
31-03-2024,63500,422600,0.150260293,59604,5879,133,144.8,0,1.852403119,31800,46700,61600,62600,0.167987322,0.191080196,0.163178808,0.159816186,57563,53629,49163,40120,5857.6667,5815,5782,5727,142.16,142.84,153.57,146.73,1.938287798,1.590633457,2.34046914,2.192685328,0.153605152,0.013035665,0.159112848,0.017735671,0.163134114,0.016076941,142.2733333,2.471949298,145.9683333,5.872343371,146.2008333,4.811951897,1.994862335,0.177636907,1.829132134,0.23993515,2.011641732,0.306859144,0,11353.84389
30-04-2024,39200,237600,0.164983165,61251,5896.6667,133.5,148.07,0,1.793194969,63500,35200,39200,35600,0.150260293,0.142567841,0.151996898,0.151231946,59604,55653,50673,41383,5879,5836.3333,5793,5750.6667,144.8,139.86,155.13,145.83,1.852403119,2.193896088,1.861020109,2.154827702,0.161076927,0.009487144,0.161277226,0.017484203,0.164280049,0.015635471,145.01,2.960591157,144.7916667,4.113287817,146.3875,4.839626441,1.861295296,0.072953995,1.817827944,0.239729977,1.981505671,0.309266942,0,10890.27794
31-05-2024,43100,252100,0.170963903,62942,5914.3333,133.9,148.81,0,1.429272704,39200,31800,39400,41100,0.164983165,0.167987322,0.150784539,0.165592264,61251,57563,52127,42702,5896.6667,5857.6667,5804,5774.3333,148.07,142.16,151.02,144.45,1.793194969,1.938287798,1.538552232,1.833951971,0.162069121,0.01065498,0.164640453,0.016996201,0.164727686,0.015752908,147.2266667,2.133877535,144.4233333,3.496756592,146.7508333,4.844606107,1.691623598,0.2291231,1.799614689,0.267709628,1.947782399,0.346626404,0,10573.87306
30-06-2024,52800,282700,0.186770428,64577,5932,134.1,145.76,0,1.317713865,43100,63500,46700,49200,0.170963903,0.150260293,0.191080196,0.175213675,62942,59604,53629,43977,5914.3333,5879,5815,5798,148.81,144.8,142.84,143,1.429272704,1.852403119,1.590633457,1.95352818,0.174239165,0.011256852,0.163922159,0.015696715,0.165690749,0.01677252,147.5466667,1.590922164,144.91,3.434973071,146.9808333,4.714103517,1.513393846,0.248652056,1.754128091,0.326950544,1.894797873,0.391374446,0,8453.195147
